satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary,sales,employee_id
0.66,0.84,4,197,2,0,0,0,low,hr,5070
0.74,0.63,3,180,2,0,0,0,low,hr,5071
0.69,0.74,4,237,3,0,0,0,low,technical,5072
0.59,0.57,2,170,3,0,0,0,low,technical,5073
1,0.85,3,150,3,0,0,0,low,technical,5074
0.61,0.75,2,100,4,0,0,0,low,technical,5075
0.98,0.42,5,226,3,0,0,0,low,technical,5076
0.59,0.71,5,222,3,0,0,0,low,technical,5077
0.22,0.69,4,182,6,0,0,0,low,technical,5078
0.71,0.95,3,150,2,0,0,0,low,technical,5079
0.86,0.53,4,244,3,0,0,0,medium,technical,5080
0.65,0.59,5,271,3,0,0,0,medium,technical,5081
0.93,0.67,5,167,3,0,0,0,medium,technical,5082
0.49,0.69,2,128,2,0,0,0,medium,support,5083
0.78,0.77,3,149,4,1,0,0,medium,support,5084
0.62,0.7,4,141,4,0,0,0,medium,support,5085
0.72,0.63,3,149,2,0,0,0,medium,support,5086
0.7,0.56,4,107,6,0,0,0,medium,support,5087
0.54,0.93,5,189,2,0,0,0,medium,support,5088
0.61,0.95,4,169,4,0,0,0,medium,support,5089
0.84,0.95,4,208,3,1,0,0,medium,support,5090
0.8,0.58,3,197,3,0,0,0,medium,support,5091
0.58,0.5,4,225,3,0,0,0,high,support,5092
0.97,0.87,2,175,6,0,0,0,high,support,5093
0.92,0.55,3,172,2,0,0,0,high,technical,5094
0.96,0.51,3,237,4,0,0,0,high,technical,5095
0.73,0.87,4,155,3,1,0,0,high,technical,5096
0.73,0.71,4,148,3,0,0,0,high,management,5097
0.53,0.83,4,246,3,0,0,0,high,IT,5098
0.17,0.82,5,193,5,0,0,0,high,IT,5099
0.75,0.76,5,175,4,0,0,0,low,IT,5100
0.76,0.44,3,121,4,0,0,0,low,IT,5101
0.76,0.77,4,223,3,0,0,0,low,IT,5102
0.92,0.55,3,259,3,0,0,0,low,product_mng,5103
0.82,0.88,4,171,2,0,0,0,low,product_mng,5104
0.38,0.5,2,170,3,0,0,0,low,product_mng,5105
0.49,0.72,4,246,3,0,0,0,low,product_mng,5106
0.53,0.8,3,175,3,0,0,0,low,IT,5107
0.56,0.59,3,185,2,0,0,0,medium,RandD,5108
0.69,0.98,3,168,2,0,0,0,medium,RandD,5109
0.62,0.99,4,171,3,0,0,0,medium,RandD,5110
0.71,0.76,3,201,2,0,0,0,medium,RandD,5111
0.52,1,4,148,3,0,0,0,medium,RandD,5112
0.2,0.53,6,189,4,0,0,0,medium,marketing,5113
0.93,0.61,3,166,3,0,0,0,medium,sales,5114
0.74,0.81,4,150,2,0,0,0,medium,accounting,5115
0.78,0.45,3,253,6,0,1,0,medium,support,5116
0.85,0.79,3,243,2,0,1,0,medium,technical,5117
0.79,0.56,5,250,2,1,1,0,medium,management,5118
0.92,0.91,3,228,2,0,1,0,medium,marketing,5119
0.58,0.97,3,186,3,0,1,0,medium,marketing,5120
0.68,0.72,3,213,3,0,1,0,medium,marketing,5121
0.9,0.67,4,233,3,0,1,0,medium,sales,5122
0.67,0.71,5,265,2,0,1,0,medium,sales,5123
0.79,0.73,4,226,3,0,0,0,medium,sales,5124
0.23,0.48,5,221,6,0,0,0,medium,sales,5125
0.98,0.99,3,253,4,0,0,0,medium,sales,5126
0.8,0.75,3,134,4,0,0,0,medium,sales,5127
0.77,0.84,3,188,4,0,0,0,medium,sales,5128
1,0.91,3,160,4,0,0,0,medium,sales,5129
0.6,0.92,4,164,4,0,0,0,medium,sales,5130
0.49,0.54,6,214,3,0,0,0,high,sales,5131
0.91,0.99,5,228,4,1,0,0,low,sales,5132
0.97,0.52,5,149,3,1,0,0,medium,sales,5133
0.71,0.76,3,175,2,0,0,0,medium,sales,5134
0.62,0.91,3,195,3,0,0,0,medium,sales,5135
0.61,0.92,3,222,4,0,0,0,medium,sales,5136
0.21,0.6,5,249,4,0,0,0,medium,sales,5137
0.64,0.97,2,226,3,1,0,0,medium,sales,5138
0.61,0.65,2,117,2,1,0,0,medium,sales,5139
0.58,0.75,4,255,3,0,0,0,medium,sales,5140
0.41,0.9,6,155,2,0,0,0,medium,accounting,5141
0.98,0.73,5,185,3,0,0,0,medium,accounting,5142
0.5,0.88,4,275,5,0,0,0,low,accounting,5143
0.98,0.61,3,226,2,0,0,0,low,hr,5144
0.4,0.85,4,198,2,0,0,0,low,hr,5145
0.63,0.92,2,198,2,0,0,0,low,hr,5146
0.75,0.53,4,251,3,0,0,0,low,hr,5147
0.82,0.84,3,237,2,0,0,0,low,technical,5148
0.55,0.62,5,197,2,0,0,0,low,technical,5149
0.44,0.36,2,136,3,0,0,0,high,technical,5150
0.92,0.88,3,184,3,1,0,0,low,technical,5151
0.57,0.56,2,159,3,0,0,0,high,technical,5152
0.73,0.86,4,133,3,0,0,0,high,technical,5153
0.82,0.92,5,198,3,0,0,0,low,technical,5154
0.54,0.75,3,260,2,0,0,0,low,technical,5155
0.64,0.95,3,154,4,0,0,0,high,technical,5156
0.99,0.76,4,185,5,0,0,0,low,technical,5157
0.19,0.92,5,193,6,0,0,0,medium,technical,5158
0.86,0.96,4,167,3,0,0,0,high,support,5159
0.65,0.66,5,165,3,0,0,0,medium,support,5160
0.52,0.81,3,253,2,0,0,0,medium,support,5161
0.85,0.49,4,142,3,0,0,0,medium,support,5162
0.61,0.64,5,186,4,0,0,0,medium,support,5163
0.77,0.57,4,203,3,1,0,0,high,support,5164
0.54,0.94,4,217,2,0,0,0,medium,support,5165
0.76,0.74,4,187,3,0,0,0,medium,support,5166
0.79,0.9,3,152,4,0,0,0,medium,support,5167
0.89,0.93,5,150,2,0,0,0,high,support,5168
0.6,0.8,3,191,2,0,0,0,medium,support,5169
0.51,0.58,4,140,3,0,0,0,high,technical,5170
0.2,0.72,5,123,2,1,0,0,low,technical,5171
0.93,0.6,5,170,2,0,0,0,medium,technical,5172
0.77,0.54,3,227,4,0,0,0,medium,management,5173
0.8,0.87,4,220,2,0,0,0,medium,IT,5174
0.8,0.97,5,258,3,0,0,0,medium,IT,5175
0.62,0.92,5,149,3,0,0,0,low,IT,5176
0.79,0.72,4,192,3,0,0,0,low,IT,5177
0.88,0.73,5,267,3,0,0,0,low,IT,5178
0.96,0.73,5,169,3,1,0,0,low,product_mng,5179
0.34,0.69,2,178,3,0,0,0,low,product_mng,5180
0.34,0.65,2,165,4,0,0,0,low,product_mng,5181
0.88,0.85,4,231,3,0,0,0,low,product_mng,5182
0.66,0.61,3,260,3,0,0,0,low,IT,5183
0.55,0.71,4,181,2,1,0,0,low,RandD,5184
0.59,0.51,3,243,2,0,0,0,low,RandD,5185
0.62,0.73,4,191,3,0,0,0,high,RandD,5186
0.78,0.93,3,200,3,0,0,0,low,RandD,5187
0.73,0.75,5,265,3,0,0,0,low,RandD,5188
0.71,0.94,4,246,3,0,0,0,low,marketing,5189
0.97,0.86,3,187,2,0,0,0,low,sales,5190
0.21,0.74,5,141,4,0,0,0,high,accounting,5191
0.52,0.96,4,246,3,0,0,0,low,support,5192
0.73,0.88,4,236,3,1,0,0,low,technical,5193
0.74,0.83,3,170,3,0,0,0,low,management,5194
0.26,0.71,6,189,2,0,0,0,high,marketing,5195
0.52,0.78,4,237,3,0,0,0,low,marketing,5196
0.69,0.54,4,180,3,0,0,0,medium,marketing,5197
0.79,0.59,2,157,6,0,0,0,high,sales,5198
0.93,0.62,4,258,3,0,0,0,medium,sales,5199
0.34,0.87,4,283,2,0,0,0,high,sales,5200
0.77,0.52,4,216,3,0,0,0,medium,sales,5201
0.36,0.73,3,187,3,0,0,0,medium,sales,5202
0.93,0.58,3,215,3,0,0,0,medium,sales,5203
0.7,0.58,3,211,3,0,0,0,medium,sales,5204
0.51,0.49,4,182,2,0,0,0,medium,sales,5205
0.83,0.78,3,165,3,1,0,0,medium,sales,5206
0.89,0.89,4,265,2,0,0,0,medium,sales,5207
0.94,0.59,3,137,2,0,0,0,medium,sales,5208
0.8,0.55,4,269,3,0,0,0,high,sales,5209
0.74,0.66,3,177,2,0,0,0,low,sales,5210
0.5,0.91,3,240,2,0,0,0,medium,sales,5211
0.54,0.84,4,174,2,0,0,0,medium,sales,5212
0.5,0.54,3,134,3,0,0,0,medium,sales,5213
0.17,0.91,2,271,4,0,0,0,medium,sales,5214
0.57,0.53,5,216,2,1,0,0,medium,sales,5215
0.8,0.51,4,213,3,0,0,0,medium,sales,5216
0.45,0.64,5,133,4,0,0,0,medium,accounting,5217
0.87,0.5,4,267,2,1,0,0,medium,accounting,5218
0.98,0.64,3,263,4,0,0,0,medium,accounting,5219
0.55,0.8,4,260,3,0,0,0,high,hr,5220
0.53,0.5,4,185,3,0,0,0,low,hr,5221
0.75,0.48,2,284,6,0,0,0,low,hr,5222
0.96,0.59,3,229,3,0,0,0,low,hr,5223
0.71,0.97,3,189,3,1,0,0,high,technical,5224
0.7,0.63,3,209,3,0,0,0,low,technical,5225
0.33,0.94,4,166,6,0,0,0,low,technical,5226
0.93,0.94,3,183,2,0,0,0,low,technical,5227
0.64,0.65,3,181,2,0,0,0,high,technical,5228
0.27,0.45,3,239,4,0,0,0,low,technical,5229
0.99,0.99,3,158,2,0,0,0,low,technical,5230
0.81,0.62,3,187,3,0,0,0,low,technical,5231
0.6,0.91,4,236,3,0,0,0,low,technical,5232
0.32,0.4,6,162,5,0,0,0,low,technical,5233
0.48,0.68,4,163,2,1,0,0,low,technical,5234
0.87,0.51,4,173,3,0,0,0,low,support,5235
0.91,0.79,5,273,4,1,0,0,medium,support,5236
0.24,0.89,5,142,4,0,0,0,medium,support,5237
0.66,0.56,4,141,4,0,0,0,medium,support,5238
0.94,0.59,3,234,2,0,0,0,medium,support,5239
0.93,0.97,5,255,4,0,0,0,medium,support,5240
0.19,0.55,5,148,4,0,0,0,medium,support,5241
0.88,0.45,5,274,2,1,0,0,medium,support,5242
0.76,0.47,3,223,2,0,0,0,medium,support,5243
0.67,0.64,5,248,3,0,0,0,medium,support,5244
0.54,0.5,4,146,2,0,0,0,medium,support,5245
0.53,0.95,2,101,5,0,0,0,medium,technical,5246
0.67,0.92,4,265,4,0,0,0,medium,technical,5247
0.5,0.38,5,175,4,0,0,0,high,technical,5248
0.49,0.76,4,202,3,0,0,0,low,management,5249
0.82,0.71,3,160,3,0,0,0,medium,IT,5250
0.86,0.71,3,235,3,0,0,0,medium,IT,5251
0.5,0.5,4,267,3,0,0,0,medium,IT,5252
0.82,0.6,3,261,2,1,0,0,medium,IT,5253
0.95,0.78,2,148,2,0,0,0,low,IT,5254
0.64,0.87,3,239,4,0,0,0,low,product_mng,5255
0.91,0.5,3,178,2,0,0,0,low,product_mng,5256
0.79,0.75,2,221,3,0,0,0,low,product_mng,5257
0.83,0.56,4,269,3,0,0,0,low,product_mng,5258
0.66,0.6,3,262,2,1,0,0,low,IT,5259
0.92,0.8,4,263,4,0,0,0,low,RandD,5260
0.59,0.47,5,191,3,0,0,0,low,RandD,5261
0.6,0.83,2,189,2,0,0,0,low,RandD,5262
0.68,0.97,5,207,4,1,0,0,low,RandD,5263
0.58,0.73,3,265,6,0,0,0,low,RandD,5264
0.93,0.77,5,224,2,0,0,0,low,marketing,5265
0.66,0.5,3,229,3,0,0,0,low,marketing,5266
0.8,0.99,3,158,3,0,0,0,low,sales,5267
0.28,0.79,5,202,5,0,0,0,low,accounting,5268
0.84,0.59,4,216,2,0,0,0,low,support,5269
0.86,0.58,4,220,5,0,0,0,low,technical,5270
0.46,0.45,2,172,2,1,0,0,low,management,5271
0.94,0.92,3,187,2,0,0,0,low,marketing,5272
0.8,0.76,3,270,2,1,0,0,low,marketing,5273
0.13,0.63,6,219,6,0,0,0,low,marketing,5274
0.95,0.73,3,243,3,1,0,0,medium,sales,5275
0.93,0.88,4,261,4,0,0,0,medium,sales,5276
0.86,0.81,4,179,3,0,0,0,medium,sales,5277
0.67,0.93,5,133,2,0,0,0,medium,sales,5278
0.73,0.6,4,224,3,0,0,0,medium,sales,5279
0.62,0.92,4,198,2,0,0,0,medium,sales,5280
0.53,0.81,5,135,2,0,0,0,medium,sales,5281
0.68,0.68,3,143,3,0,0,0,medium,sales,5282
0.69,0.55,4,234,2,0,0,0,medium,sales,5283
0.66,0.92,3,177,3,0,0,0,medium,sales,5284
0.98,0.56,5,180,3,0,0,0,medium,sales,5285
0.57,0.39,3,193,6,0,0,0,medium,sales,5286
0.64,0.78,5,148,4,0,0,0,high,sales,5287
0.71,0.58,3,194,4,0,0,0,low,sales,5288
0.94,0.7,3,271,4,0,0,0,medium,sales,5289
0.8,0.85,3,135,2,0,0,0,medium,sales,5290
0.59,0.94,4,136,2,0,0,0,medium,sales,5291
0.95,0.7,6,243,3,0,0,0,medium,sales,5292
1,0.39,2,210,5,0,0,0,low,sales,5293
0.53,0.59,3,163,4,0,0,0,low,accounting,5294
0.35,0.59,5,268,3,0,0,0,low,accounting,5295
0.73,0.66,3,244,3,0,0,0,low,accounting,5296
0.89,0.63,4,164,3,0,0,0,low,hr,5297
0.21,0.93,4,260,3,0,0,0,low,hr,5298
0.21,0.85,5,153,3,0,0,0,low,hr,5299
0.6,0.83,4,216,2,1,0,0,low,hr,5300
0.94,0.69,2,198,3,0,0,0,low,technical,5301
0.92,0.68,4,196,3,1,0,0,low,technical,5302
0.92,0.78,3,218,3,0,0,0,low,technical,5303
0.71,0.98,5,167,3,0,0,0,low,technical,5304
0.69,0.83,4,264,3,0,0,0,low,technical,5305
0.26,0.51,2,284,2,0,0,0,low,technical,5306
0.21,0.78,4,218,6,0,0,0,low,technical,5307
0.36,0.42,2,192,2,0,0,0,low,technical,5308
0.81,0.92,5,255,4,1,0,0,low,technical,5309
0.54,0.88,3,251,2,0,0,0,low,technical,5310
0.63,0.87,5,248,2,0,0,0,low,technical,5311
0.86,0.75,5,157,4,0,0,0,low,support,5312
0.8,0.79,5,240,2,0,0,0,low,support,5313
0.55,0.58,5,262,3,0,0,0,medium,support,5314
0.18,0.6,3,130,2,1,0,0,medium,support,5315
0.88,0.98,3,152,3,0,0,0,medium,support,5316
0.65,0.86,4,256,2,0,0,0,medium,support,5317
0.99,1,3,139,2,0,0,0,medium,support,5318
0.88,0.93,4,195,2,0,0,0,medium,support,5319
0.67,0.59,3,205,5,0,0,0,medium,support,5320
0.53,0.59,4,265,2,0,0,0,medium,support,5321
0.83,0.61,5,246,3,0,0,0,medium,support,5322
0.36,0.71,3,100,3,0,0,0,medium,technical,5323
0.62,0.64,5,150,3,1,0,0,medium,technical,5324
0.72,0.67,4,147,2,0,0,0,medium,technical,5325
0.79,0.54,4,244,3,0,0,0,high,management,5326
1,0.87,4,256,3,0,0,0,low,IT,5327
0.65,0.52,4,266,3,1,0,0,medium,IT,5328
0.84,0.91,3,199,4,0,0,0,medium,IT,5329
0.81,0.59,2,236,3,0,0,0,medium,IT,5330
0.59,0.51,3,203,2,1,0,0,medium,IT,5331
0.78,0.53,3,156,3,0,0,0,low,product_mng,5332
0.22,0.52,5,109,4,0,0,0,low,product_mng,5333
0.96,0.98,5,248,3,0,0,0,low,product_mng,5334
0.85,0.8,4,254,2,0,0,0,low,product_mng,5335
0.12,0.73,6,166,3,0,0,0,low,IT,5336
0.6,0.68,4,264,2,1,0,0,low,RandD,5337
0.93,0.84,5,266,3,0,0,0,low,RandD,5338
0.73,0.86,4,138,2,0,0,0,low,RandD,5339
0.7,0.66,3,151,2,0,0,0,low,RandD,5340
0.18,0.59,4,132,3,0,0,0,low,RandD,5341
0.81,0.6,4,133,3,0,0,0,low,RandD,5342
0.28,0.9,4,275,6,0,0,0,low,marketing,5343
0.74,0.79,3,275,3,0,0,0,low,sales,5344
0.5,0.74,4,272,5,0,0,0,low,accounting,5345
0.83,0.85,4,201,2,1,0,0,low,support,5346
0.55,0.66,3,164,2,0,0,0,low,technical,5347
0.77,0.94,4,224,2,0,0,0,low,management,5348
0.92,0.58,4,201,2,0,0,0,low,marketing,5349
0.59,0.89,5,169,2,1,0,0,low,marketing,5350
0.45,0.72,4,149,3,0,0,0,low,marketing,5351
0.76,0.97,3,271,3,0,0,0,low,sales,5352
0.89,0.69,4,137,3,0,0,0,medium,sales,5353
0.73,0.5,3,208,2,0,0,0,medium,sales,5354
0.65,0.7,3,231,3,0,0,0,medium,sales,5355
0.14,0.96,3,196,5,1,0,0,medium,sales,5356
0.3,0.47,2,159,4,0,0,0,medium,sales,5357
0.53,0.82,5,184,3,0,0,0,medium,sales,5358
0.66,0.89,3,257,3,0,0,0,medium,sales,5359
0.84,0.59,3,234,2,0,0,0,medium,sales,5360
0.74,0.97,3,239,4,1,0,0,medium,sales,5361
0.56,0.4,2,255,3,0,0,0,medium,sales,5362
0.42,0.47,4,146,3,1,0,0,medium,sales,5363
0.29,0.8,5,103,6,0,0,0,medium,sales,5364
0.54,0.72,5,206,4,0,0,0,high,sales,5365
0.8,0.52,3,253,2,1,0,0,low,sales,5366
0.89,0.93,4,245,4,0,0,0,medium,sales,5367
0.92,0.58,3,261,3,1,0,0,medium,sales,5368
0.87,0.68,4,217,3,0,0,0,medium,sales,5369
0.76,0.82,4,172,3,1,0,0,medium,sales,5370
0.64,0.61,3,221,3,0,0,0,low,accounting,5371
0.83,0.57,2,246,5,1,0,0,low,accounting,5372
0.55,0.6,3,145,4,0,0,0,low,accounting,5373
0.83,0.7,5,168,3,0,0,0,low,hr,5374
0.58,0.62,5,184,3,0,0,0,low,hr,5375
0.67,0.97,4,186,3,0,0,0,low,hr,5376
0.65,0.57,3,238,3,0,0,0,low,hr,5377
0.89,0.95,5,203,3,0,0,0,low,technical,5378
0.84,0.5,5,195,3,0,0,0,low,technical,5379
0.5,0.7,5,264,2,0,0,0,low,technical,5380
0.7,0.51,3,256,3,0,0,0,low,technical,5381
0.79,0.83,5,268,3,0,0,0,low,technical,5382
0.19,0.72,6,243,6,1,0,0,low,technical,5383
0.89,0.5,4,136,2,1,0,0,low,technical,5384
0.36,0.6,2,136,6,0,0,0,low,technical,5385
0.62,0.66,5,165,3,0,0,0,low,technical,5386
0.84,0.93,6,166,4,0,0,0,low,technical,5387
0.65,0.87,4,267,2,0,0,0,low,technical,5388
0.65,0.7,4,233,3,0,0,0,medium,support,5389
0.87,0.92,3,141,2,0,0,0,medium,support,5390
0.66,0.73,5,249,2,0,0,0,medium,support,5391
0.83,0.9,3,102,4,0,0,0,medium,support,5392
0.89,0.63,3,268,3,0,0,0,medium,support,5393
0.91,0.97,4,139,3,0,0,0,medium,support,5394
0.91,0.56,3,168,2,0,0,0,medium,support,5395
0.83,0.5,4,259,2,0,0,0,medium,support,5396
0.87,0.82,4,248,2,0,0,0,medium,support,5397
0.62,0.79,3,274,3,0,0,0,medium,support,5398
0.54,1,3,169,2,0,0,0,medium,support,5399
0.84,0.53,5,190,3,0,0,0,medium,technical,5400
0.33,0.82,2,114,5,0,0,0,high,technical,5401
0.79,0.58,4,191,6,0,0,0,low,technical,5402
0.31,0.41,2,263,3,0,0,0,medium,management,5403
0.68,0.81,3,166,2,0,0,0,medium,IT,5404
0.52,0.7,4,247,5,0,0,0,medium,IT,5405
0.54,0.64,3,203,4,0,0,0,medium,IT,5406
0.73,0.78,4,181,4,0,0,0,low,IT,5407
0.49,0.74,3,229,3,1,0,0,low,IT,5408
0.37,0.67,2,159,2,0,0,0,low,product_mng,5409
0.53,0.84,3,151,3,0,0,0,low,product_mng,5410
0.58,0.75,4,222,3,1,0,0,low,product_mng,5411
0.2,0.51,2,163,2,0,0,0,low,product_mng,5412
0.91,0.6,4,163,5,0,0,0,low,IT,5413
0.53,0.78,2,138,2,0,0,0,low,RandD,5414
0.99,0.72,4,136,3,0,0,0,low,RandD,5415
0.97,0.87,3,207,4,0,0,0,low,RandD,5416
0.18,0.93,3,245,4,1,0,0,low,RandD,5417
0.83,0.93,6,130,5,0,0,0,low,RandD,5418
0.49,0.47,4,285,3,0,0,0,low,RandD,5419
0.74,0.93,3,204,4,0,0,0,low,marketing,5420
0.7,0.6,3,183,3,0,0,0,low,sales,5421
0.97,0.91,3,246,2,0,0,0,low,accounting,5422
0.92,0.91,3,250,4,0,0,0,low,support,5423
0.94,0.7,3,176,3,0,0,0,low,technical,5424
1,0.98,3,177,2,0,0,0,low,management,5425
0.5,0.51,3,169,4,0,0,0,low,marketing,5426
0.77,0.89,3,142,3,0,0,0,low,marketing,5427
0.68,0.71,5,135,4,1,0,0,medium,marketing,5428
0.57,0.43,3,167,3,0,0,0,medium,sales,5429
0.57,0.61,5,191,4,0,0,0,medium,sales,5430
0.48,0.97,3,224,6,0,0,0,medium,sales,5431
0.7,0.95,5,234,6,1,0,0,medium,sales,5432
0.68,0.43,3,161,2,1,0,0,medium,sales,5433
0.62,0.68,3,124,3,0,0,0,medium,sales,5434
0.61,0.51,4,242,3,0,0,0,medium,sales,5435
0.83,0.77,2,186,2,0,0,0,medium,sales,5436
0.99,0.8,5,254,5,0,0,0,medium,sales,5437
0.58,0.72,4,170,2,0,0,0,medium,sales,5438
0.93,0.83,4,225,2,0,0,0,medium,sales,5439
0.66,0.5,4,263,3,0,0,0,high,sales,5440
0.52,0.98,4,148,3,0,0,0,low,sales,5441
0.5,0.6,5,216,3,0,0,0,medium,sales,5442
0.16,0.7,5,257,4,0,0,0,medium,sales,5443
0.62,0.74,4,173,2,0,0,0,medium,sales,5444
0.49,0.49,6,188,3,0,0,0,medium,sales,5445
0.56,0.91,4,188,2,1,0,0,low,sales,5446
0.96,0.59,4,108,6,0,0,0,low,sales,5447
0.5,0.75,5,179,3,0,0,0,low,accounting,5448
0.99,0.99,4,195,2,0,0,0,low,accounting,5449
0.54,0.51,3,265,3,0,0,0,low,accounting,5450
0.52,0.9,4,285,2,0,0,0,low,hr,5451
0.81,0.99,5,202,4,0,0,0,low,hr,5452
0.5,0.73,4,271,2,0,0,0,low,hr,5453
0.51,0.88,3,202,4,0,0,0,low,hr,5454
0.41,0.47,6,171,2,0,0,0,low,technical,5455
0.62,0.72,2,180,2,1,0,0,low,technical,5456
0.56,0.68,3,269,3,1,0,0,low,technical,5457
0.96,0.75,3,231,3,0,0,0,low,technical,5458
0.58,0.64,2,249,2,0,0,0,low,technical,5459
0.66,0.75,3,228,2,0,0,0,low,technical,5460
0.56,0.75,2,264,2,0,0,0,low,technical,5461
0.56,0.93,4,210,3,1,0,0,low,technical,5462
0.67,0.91,3,256,3,0,0,0,low,technical,5463
0.72,0.71,5,137,3,0,0,0,low,technical,5464
0.59,0.79,4,272,3,0,0,0,low,technical,5465
0.95,0.55,5,185,2,0,0,0,low,support,5466
1,0.93,3,264,4,0,0,0,medium,support,5467
0.56,0.64,3,238,3,0,0,0,medium,support,5468
0.52,0.49,4,98,3,0,0,0,medium,support,5469
0.88,0.9,4,248,2,0,0,0,medium,support,5470
0.58,0.84,4,271,2,0,0,0,medium,support,5471
0.86,0.92,3,180,2,0,0,0,medium,support,5472
0.19,0.64,5,181,4,1,0,0,medium,support,5473
0.6,0.6,4,182,3,0,0,0,medium,support,5474
0.82,0.87,3,204,4,0,0,0,medium,support,5475
0.64,0.75,4,170,3,0,0,0,medium,support,5476
0.83,0.67,4,139,3,0,0,0,medium,technical,5477
0.57,0.75,3,159,2,0,0,0,medium,technical,5478
0.98,0.92,3,254,3,0,0,0,high,technical,5479
0.54,0.69,4,168,2,0,0,0,low,management,5480
0.72,0.66,3,256,2,0,0,0,medium,IT,5481
0.89,0.87,4,209,2,0,0,0,medium,IT,5482
0.41,0.57,3,193,3,1,0,0,medium,IT,5483
0.93,0.62,4,142,2,0,0,0,medium,IT,5484
0.9,0.9,3,274,3,0,0,0,low,IT,5485
0.38,0.59,4,276,2,0,0,0,low,product_mng,5486
0.52,0.88,4,155,3,1,0,0,low,product_mng,5487
0.99,0.72,3,220,2,1,0,0,low,product_mng,5488
0.69,0.74,2,271,2,0,0,0,low,product_mng,5489
0.76,0.76,5,175,3,0,0,0,low,IT,5490
0.42,0.46,3,128,2,1,0,0,low,RandD,5491
0.78,0.9,4,104,4,0,0,0,low,RandD,5492
0.37,0.46,3,173,6,0,0,0,medium,RandD,5493
0.89,0.39,6,190,3,1,0,0,medium,RandD,5494
0.93,0.49,5,167,3,0,0,0,medium,RandD,5495
0.98,0.56,3,187,3,0,0,0,medium,RandD,5496
0.65,0.56,3,259,3,0,0,0,medium,marketing,5497
0.3,0.61,3,138,5,0,0,0,medium,sales,5498
0.97,1,5,251,2,0,0,0,medium,accounting,5499
0.84,0.49,5,189,2,0,0,0,medium,support,5500
0.76,0.76,4,149,3,0,0,0,medium,technical,5501
0.5,0.74,4,246,3,0,0,0,medium,management,5502
0.48,0.61,3,146,3,0,0,0,medium,marketing,5503
0.56,0.63,4,204,4,0,0,0,medium,marketing,5504
0.99,0.77,4,184,3,0,0,0,medium,marketing,5505
0.65,0.94,4,174,3,0,0,0,medium,sales,5506
0.92,0.81,3,196,2,0,0,0,medium,sales,5507
0.88,0.76,3,223,3,0,0,0,medium,sales,5508
0.99,0.86,3,198,3,0,0,0,medium,sales,5509
0.96,0.93,5,141,2,1,0,0,medium,sales,5510
0.55,0.85,4,273,2,0,0,0,medium,sales,5511
0.71,0.94,4,209,3,0,0,0,medium,sales,5512
0.72,0.68,3,135,4,0,0,0,medium,sales,5513
0.23,0.5,5,100,3,0,0,0,medium,sales,5514
0.78,0.61,3,193,3,0,0,0,medium,sales,5515
0.82,0.61,3,229,2,0,0,0,medium,sales,5516
0.49,0.74,4,104,4,0,0,0,medium,sales,5517
0.96,0.82,4,201,2,0,0,0,high,sales,5518
0.5,0.78,3,206,3,1,1,0,high,sales,5519
0.98,0.57,5,141,3,0,1,0,high,sales,5520
0.85,0.57,4,150,3,0,1,0,high,sales,5521
0.72,0.75,3,166,3,0,1,0,high,sales,5522
0.78,0.83,4,252,2,0,1,0,high,sales,5523
0.62,0.43,2,106,2,0,1,0,high,sales,5524
0.64,0.38,5,171,6,1,1,0,high,accounting,5525
0.24,0.5,4,232,3,0,1,0,high,accounting,5526
0.84,0.78,5,172,2,0,1,0,high,accounting,5527
0.61,0.61,4,239,2,0,1,0,high,hr,5528
0.79,0.71,4,222,3,0,1,0,high,hr,5529
0.86,0.77,3,152,3,0,1,0,low,hr,5530
0.7,0.54,3,198,3,1,1,0,low,hr,5531
0.53,0.76,5,143,4,0,1,0,low,technical,5532
0.58,0.88,3,157,4,0,1,0,low,technical,5533
0.45,0.55,5,268,2,0,0,0,low,technical,5534
0.86,0.87,4,183,3,0,0,0,low,technical,5535
0.95,0.81,4,238,2,0,0,0,low,technical,5536
0.51,0.84,4,214,2,0,0,0,low,technical,5537
0.35,0.41,6,244,3,0,0,0,low,technical,5538
0.99,0.57,3,221,3,0,0,0,low,technical,5539
0.73,0.49,4,200,2,1,0,0,low,technical,5540
0.44,0.48,2,226,3,0,0,0,low,technical,5541
0.43,0.74,4,121,5,1,0,0,low,technical,5542
0.81,0.77,5,249,2,0,0,0,low,support,5543
0.77,0.83,3,204,3,0,0,0,low,support,5544
0.52,0.86,5,256,3,0,0,0,medium,support,5545
0.21,0.92,2,211,2,0,0,0,medium,support,5546
0.88,0.93,3,162,3,0,0,0,medium,support,5547
0.48,0.8,5,235,2,0,0,0,medium,support,5548
0.21,0.63,5,226,3,0,0,0,medium,support,5549
0.81,0.53,4,242,3,0,0,0,medium,support,5550
0.38,0.77,3,173,5,0,0,0,medium,support,5551
0.67,0.77,5,167,2,0,0,0,medium,support,5552
0.87,0.94,4,256,2,0,0,0,medium,support,5553
0.85,0.41,2,229,6,0,0,0,medium,technical,5554
0.52,0.9,5,176,3,0,0,0,medium,technical,5555
0.9,0.95,3,133,4,0,0,0,medium,technical,5556
0.85,0.56,5,203,3,0,0,0,high,management,5557
0.77,0.52,3,210,3,1,0,0,high,IT,5558
